,Unnamed: 0.1,Unnamed: 0,Nom_Produit,Catégorie,Sous-Catégorie,Coût unitaire,Prix unitaire,Client,Ville,N° de Commande,Date de Commande,Date de Livraison,Id Client,Canal,Id Produit,Quantité,annee,trimestre,mois,chiffre d'affaire,cout total,marge,latitude,longitude,delai
4634,4634,4634,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0002498,2017-04-14,2017-04-29,30,Grossiste,7,9,2017,Trim2,avril,20823.61513554221,13099.873499999992,7723.741635542219,48.1113387,-1.6800198,15
4635,4635,4635,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0007487,2017-06-19,2017-06-27,30,Détaillant,7,6,2017,Trim2,juin,13882.410090361474,8733.248999999994,5149.16109036148,48.1113387,-1.6800198,8
4636,4636,4636,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0002304,2017-09-19,2017-09-27,30,Détaillant,7,7,2017,Trim3,septembre,16196.14510542172,10188.790499999994,6007.354605421726,48.1113387,-1.6800198,8
4637,4637,4637,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0005132,2017-09-27,2017-10-12,30,Détaillant,7,11,2017,Trim3,septembre,25451.085165662706,16010.956499999991,9440.128665662714,48.1113387,-1.6800198,15
4638,4638,4638,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0005924,2017-10-14,2017-10-24,30,Grossiste,7,5,2017,Trim4,octobre,11568.675075301227,7277.707499999996,4290.967575301232,48.1113387,-1.6800198,10
4639,4639,4639,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0007655,2017-11-21,2017-12-01,30,Grossiste,7,11,2017,Trim4,novembre,25451.085165662706,16010.956499999991,9440.128665662714,48.1113387,-1.6800198,10
4640,4640,4640,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0004065,2017-12-13,2017-12-27,30,Détaillant,7,7,2017,Trim4,décembre,16196.14510542172,10188.790499999994,6007.354605421726,48.1113387,-1.6800198,14
4641,4641,4641,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0005193,2018-01-05,2018-01-13,30,Détaillant,7,11,2018,Trim1,janvier,25451.085165662706,16010.956499999991,9440.128665662714,48.1113387,-1.6800198,8
4642,4642,4642,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0005590,2018-02-11,2018-02-24,30,Grossiste,7,11,2018,Trim1,février,25451.085165662706,16010.956499999991,9440.128665662714,48.1113387,-1.6800198,13
4643,4643,4643,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0005557,2018-02-13,2018-02-23,30,Grossiste,7,11,2018,Trim1,février,25451.085165662706,16010.956499999991,9440.128665662714,48.1113387,-1.6800198,10
4644,4644,4644,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0002673,2018-02-23,2018-02-26,30,Détaillant,7,12,2018,Trim1,février,27764.82018072295,17466.49799999999,10298.32218072296,48.1113387,-1.6800198,3
4645,4645,4645,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0001599,2018-07-06,2018-07-10,30,Export,7,7,2018,Trim3,juillet,16196.14510542172,10188.790499999994,6007.354605421726,48.1113387,-1.6800198,4
4646,4646,4646,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 000547,2018-09-09,2018-09-24,30,Grossiste,7,11,2018,Trim3,septembre,25451.085165662706,16010.956499999991,9440.128665662714,48.1113387,-1.6800198,15
4647,4647,4647,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 000910,2018-09-13,2018-09-23,30,Export,7,9,2018,Trim3,septembre,20823.61513554221,13099.873499999992,7723.741635542219,48.1113387,-1.6800198,10
4648,4648,4648,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0001340,2018-10-03,2018-10-18,30,Détaillant,7,5,2018,Trim4,octobre,11568.675075301227,7277.707499999996,4290.967575301232,48.1113387,-1.6800198,15
4649,4649,4649,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0006885,2018-12-25,2019-01-11,30,Grossiste,7,7,2018,Trim4,décembre,16196.14510542172,10188.790499999994,6007.354605421726,48.1113387,-1.6800198,17
4650,4650,4650,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0006579,2019-05-17,2019-05-26,30,Export,7,11,2019,Trim2,mai,25451.085165662706,16010.956499999991,9440.128665662714,48.1113387,-1.6800198,9
4651,4651,4651,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0006717,2019-06-05,2019-06-18,30,Export,7,6,2019,Trim2,juin,13882.410090361474,8733.248999999994,5149.16109036148,48.1113387,-1.6800198,13
4652,4652,4652,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0004746,2019-06-11,2019-06-20,30,Grossiste,7,6,2019,Trim2,juin,13882.410090361474,8733.248999999994,5149.16109036148,48.1113387,-1.6800198,9
4653,4653,4653,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 000477,2019-07-15,2019-07-29,30,Détaillant,7,11,2019,Trim3,juillet,25451.085165662706,16010.956499999991,9440.128665662714,48.1113387,-1.6800198,14
4654,4654,4654,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0002226,2019-07-26,2019-08-09,30,Export,7,5,2019,Trim3,juillet,11568.675075301227,7277.707499999996,4290.967575301232,48.1113387,-1.6800198,14
4655,4655,4655,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 000436,2019-08-04,2019-08-22,30,Export,7,11,2019,Trim3,août,25451.085165662706,16010.956499999991,9440.128665662714,48.1113387,-1.6800198,18
4656,4656,4656,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 000873,2019-08-26,2019-09-04,30,Export,7,11,2019,Trim3,août,25451.085165662706,16010.956499999991,9440.128665662714,48.1113387,-1.6800198,9
4657,4657,4657,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,S.S.S. Groupe,RENNES,CDE - 0005873,2019-12-07,2019-12-20,30,Export,7,5,2019,Trim4,décembre,11568.675075301227,7277.707499999996,4290.967575301232,48.1113387,-1.6800198,13
4658,4658,4658,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 0002326,2017-06-07,2017-06-20,31,Grossiste,7,9,2017,Trim2,juin,20823.61513554221,13099.873499999992,7723.741635542219,48.1113387,-1.6800198,13
4659,4659,4659,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 000998,2017-07-23,2017-08-06,31,Grossiste,7,9,2017,Trim3,juillet,20823.61513554221,13099.873499999992,7723.741635542219,48.1113387,-1.6800198,14
4660,4660,4660,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 0003440,2017-10-08,2017-10-14,31,Grossiste,7,11,2017,Trim4,octobre,25451.085165662706,16010.956499999991,9440.128665662714,48.1113387,-1.6800198,6
4661,4661,4661,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 0001359,2017-10-20,2017-10-25,31,Détaillant,7,11,2017,Trim4,octobre,25451.085165662706,16010.956499999991,9440.128665662714,48.1113387,-1.6800198,5
4662,4662,4662,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 0006563,2017-10-25,2017-11-05,31,Grossiste,7,8,2017,Trim4,octobre,18509.880120481965,11644.331999999991,6865.5481204819735,48.1113387,-1.6800198,11
4663,4663,4663,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 000262,2017-11-16,2017-11-28,31,Grossiste,7,8,2017,Trim4,novembre,18509.880120481965,11644.331999999991,6865.5481204819735,48.1113387,-1.6800198,12
4664,4664,4664,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 0004235,2017-12-04,2017-12-20,31,Grossiste,7,9,2017,Trim4,décembre,20823.61513554221,13099.873499999992,7723.741635542219,48.1113387,-1.6800198,16
4665,4665,4665,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 000937,2017-12-05,2017-12-18,31,Détaillant,7,7,2017,Trim4,décembre,16196.14510542172,10188.790499999994,6007.354605421726,48.1113387,-1.6800198,13
4666,4666,4666,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 0006934,2017-12-27,2018-01-09,31,Détaillant,7,9,2017,Trim4,décembre,20823.61513554221,13099.873499999992,7723.741635542219,48.1113387,-1.6800198,13
4667,4667,4667,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 000889,2018-02-08,2018-02-26,31,Grossiste,7,10,2018,Trim1,février,23137.35015060245,14555.414999999992,8581.93515060246,48.1113387,-1.6800198,18
4668,4668,4668,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 000579,2018-03-14,2018-03-26,31,Export,7,8,2018,Trim1,mars,18509.880120481965,11644.331999999991,6865.5481204819735,48.1113387,-1.6800198,12
4669,4669,4669,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 0003061,2018-05-14,2018-05-19,31,Grossiste,7,6,2018,Trim2,mai,13882.410090361474,8733.248999999994,5149.16109036148,48.1113387,-1.6800198,5
4670,4670,4670,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 0002860,2018-07-03,2018-07-16,31,Grossiste,7,9,2018,Trim3,juillet,20823.61513554221,13099.873499999992,7723.741635542219,48.1113387,-1.6800198,13
4671,4671,4671,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 0007285,2019-05-13,2019-05-25,31,Détaillant,7,7,2019,Trim2,mai,16196.14510542172,10188.790499999994,6007.354605421726,48.1113387,-1.6800198,12
4672,4672,4672,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 0008003,2019-06-05,2019-06-18,31,Détaillant,7,11,2019,Trim2,juin,25451.085165662706,16010.956499999991,9440.128665662714,48.1113387,-1.6800198,13
4673,4673,4673,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 0002317,2019-06-14,2019-06-19,31,Grossiste,7,5,2019,Trim2,juin,11568.675075301227,7277.707499999996,4290.967575301232,48.1113387,-1.6800198,5
4674,4674,4674,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 0005051,2019-08-08,2019-08-17,31,Grossiste,7,11,2019,Trim3,août,25451.085165662706,16010.956499999991,9440.128665662714,48.1113387,-1.6800198,9
4675,4675,4675,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 0002465,2019-08-23,2019-09-08,31,Grossiste,7,10,2019,Trim3,août,23137.35015060245,14555.414999999992,8581.93515060246,48.1113387,-1.6800198,16
4676,4676,4676,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 000693,2019-09-23,2019-10-02,31,Grossiste,7,5,2019,Trim3,septembre,11568.675075301227,7277.707499999996,4290.967575301232,48.1113387,-1.6800198,9
4677,4677,4677,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 0005225,2019-10-08,2019-10-19,31,Grossiste,7,6,2019,Trim4,octobre,13882.410090361474,8733.248999999994,5149.16109036148,48.1113387,-1.6800198,11
4678,4678,4678,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 0008009,2019-10-18,2019-10-27,31,Grossiste,7,10,2019,Trim4,octobre,23137.35015060245,14555.414999999992,8581.93515060246,48.1113387,-1.6800198,9
4679,4679,4679,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 0002303,2019-10-28,2019-11-08,31,Grossiste,7,8,2019,Trim4,octobre,18509.880120481965,11644.331999999991,6865.5481204819735,48.1113387,-1.6800198,11
4680,4680,4680,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Uriel Groupe,RENNES,CDE - 0003597,2019-11-21,2019-11-24,31,Grossiste,7,12,2019,Trim4,novembre,27764.82018072295,17466.49799999999,10298.32218072296,48.1113387,-1.6800198,3
4681,4681,4681,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0006673,2017-02-16,2017-03-04,32,Grossiste,7,5,2017,Trim1,février,11568.675075301227,7277.707499999996,4290.967575301232,47.2186371,-1.5541362,16
4682,4682,4682,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0005349,2017-06-16,2017-06-27,32,Détaillant,7,5,2017,Trim2,juin,11568.675075301227,7277.707499999996,4290.967575301232,47.2186371,-1.5541362,11
4683,4683,4683,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0001364,2017-06-17,2017-06-24,32,Détaillant,7,6,2017,Trim2,juin,13882.410090361474,8733.248999999994,5149.16109036148,47.2186371,-1.5541362,7
4684,4684,4684,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0001246,2017-08-06,2017-08-23,32,Détaillant,7,11,2017,Trim3,août,25451.085165662706,16010.956499999991,9440.128665662714,47.2186371,-1.5541362,17
4685,4685,4685,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0007372,2017-08-24,2017-09-09,32,Détaillant,7,10,2017,Trim3,août,23137.35015060245,14555.414999999992,8581.93515060246,47.2186371,-1.5541362,16
4686,4686,4686,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0005694,2017-08-26,2017-09-02,32,Export,7,9,2017,Trim3,août,20823.61513554221,13099.873499999992,7723.741635542219,47.2186371,-1.5541362,7
4687,4687,4687,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0006924,2017-08-27,2017-09-02,32,Détaillant,7,8,2017,Trim3,août,18509.880120481965,11644.331999999991,6865.5481204819735,47.2186371,-1.5541362,6
4688,4688,4688,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0007068,2017-09-11,2017-09-15,32,Détaillant,7,8,2017,Trim3,septembre,18509.880120481965,11644.331999999991,6865.5481204819735,47.2186371,-1.5541362,4
4689,4689,4689,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0003633,2018-01-28,2018-02-07,32,Détaillant,7,8,2018,Trim1,janvier,18509.880120481965,11644.331999999991,6865.5481204819735,47.2186371,-1.5541362,10
4690,4690,4690,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0001428,2018-02-04,2018-02-22,32,Grossiste,7,11,2018,Trim1,février,25451.085165662706,16010.956499999991,9440.128665662714,47.2186371,-1.5541362,18
4691,4691,4691,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 000422,2018-03-13,2018-03-31,32,Export,7,6,2018,Trim1,mars,13882.410090361474,8733.248999999994,5149.16109036148,47.2186371,-1.5541362,18
4692,4692,4692,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0003218,2018-03-16,2018-03-21,32,Grossiste,7,10,2018,Trim1,mars,23137.35015060245,14555.414999999992,8581.93515060246,47.2186371,-1.5541362,5
4693,4693,4693,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0007362,2018-03-29,2018-04-01,32,Export,7,6,2018,Trim1,mars,13882.410090361474,8733.248999999994,5149.16109036148,47.2186371,-1.5541362,3
4694,4694,4694,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0003145,2018-05-04,2018-05-10,32,Export,7,8,2018,Trim2,mai,18509.880120481965,11644.331999999991,6865.5481204819735,47.2186371,-1.5541362,6
4695,4695,4695,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0002244,2018-07-20,2018-08-05,32,Grossiste,7,8,2018,Trim3,juillet,18509.880120481965,11644.331999999991,6865.5481204819735,47.2186371,-1.5541362,16
4696,4696,4696,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0007843,2018-07-31,2018-08-07,32,Grossiste,7,5,2018,Trim3,juillet,11568.675075301227,7277.707499999996,4290.967575301232,47.2186371,-1.5541362,7
4697,4697,4697,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0005643,2018-08-24,2018-08-31,32,Détaillant,7,6,2018,Trim3,août,13882.410090361474,8733.248999999994,5149.16109036148,47.2186371,-1.5541362,7
4698,4698,4698,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0005018,2018-10-16,2018-10-30,32,Export,7,8,2018,Trim4,octobre,18509.880120481965,11644.331999999991,6865.5481204819735,47.2186371,-1.5541362,14
4699,4699,4699,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0003622,2018-12-02,2018-12-12,32,Grossiste,7,10,2018,Trim4,décembre,23137.35015060245,14555.414999999992,8581.93515060246,47.2186371,-1.5541362,10
4700,4700,4700,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 000227,2018-12-08,2018-12-11,32,Grossiste,7,6,2018,Trim4,décembre,13882.410090361474,8733.248999999994,5149.16109036148,47.2186371,-1.5541362,3
4701,4701,4701,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0003779,2019-01-06,2019-01-21,32,Grossiste,7,8,2019,Trim1,janvier,18509.880120481965,11644.331999999991,6865.5481204819735,47.2186371,-1.5541362,15
4702,4702,4702,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0003766,2019-01-22,2019-02-02,32,Détaillant,7,9,2019,Trim1,janvier,20823.61513554221,13099.873499999992,7723.741635542219,47.2186371,-1.5541362,11
4703,4703,4703,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0004879,2019-02-21,2019-02-24,32,Grossiste,7,10,2019,Trim1,février,23137.35015060245,14555.414999999992,8581.93515060246,47.2186371,-1.5541362,3
4704,4704,4704,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0006532,2019-04-21,2019-04-26,32,Export,7,10,2019,Trim2,avril,23137.35015060245,14555.414999999992,8581.93515060246,47.2186371,-1.5541362,5
4705,4705,4705,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0004596,2019-05-18,2019-05-27,32,Détaillant,7,5,2019,Trim2,mai,11568.675075301227,7277.707499999996,4290.967575301232,47.2186371,-1.5541362,9
4706,4706,4706,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0001868,2019-06-14,2019-06-29,32,Grossiste,7,8,2019,Trim2,juin,18509.880120481965,11644.331999999991,6865.5481204819735,47.2186371,-1.5541362,15
4707,4707,4707,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0002935,2019-06-27,2019-07-08,32,Grossiste,7,5,2019,Trim2,juin,11568.675075301227,7277.707499999996,4290.967575301232,47.2186371,-1.5541362,11
4708,4708,4708,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0007932,2019-06-28,2019-07-12,32,Grossiste,7,6,2019,Trim2,juin,13882.410090361474,8733.248999999994,5149.16109036148,47.2186371,-1.5541362,14
4709,4709,4709,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0007315,2019-08-04,2019-08-18,32,Export,7,8,2019,Trim3,août,18509.880120481965,11644.331999999991,6865.5481204819735,47.2186371,-1.5541362,14
4710,4710,4710,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,OHTA'S SA,NANTES,CDE - 0003922,2019-09-23,2019-09-30,32,Export,7,10,2019,Trim3,septembre,23137.35015060245,14555.414999999992,8581.93515060246,47.2186371,-1.5541362,7
4711,4711,4711,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Trigen ,PARIS La Défense,CDE - 0004548,2017-02-02,2017-02-14,33,Export,7,6,2017,Trim1,février,13882.410090361474,8733.248999999994,5149.16109036148,48.89567665,2.229658055848475,12
4712,4712,4712,Produit 7,Catégorie 1,Sous-catégorie 3,1455.5414999999991,2313.7350150602456,Trigen ,PARIS La Défense,CDE - 0002265,2017-03-01,2017-03-18,33,Grossiste,7,11,2017,Trim1,mars,25451.085165662706,16010.956499999991,9440.128665662714,48.89567665,2.229658055848475,17
